wall_iso,epoch,feed,header_ts,wire_bytes,status
2026-08-05T12:08:43,1785949723.7,alerts,1785949672,25853,200
2026-08-05T12:08:53,1785949733.2,trips,1785949697,206671,200
2026-08-05T12:08:53,1785949733.5,vehicles,1785949697,12172,200
2026-08-05T12:08:53,1785949733.7,alerts,1785949672,25853,200
2026-08-05T12:09:03,1785949743.2,trips,1785949697,206671,200
2026-08-05T12:09:03,1785949743.5,vehicles,1785949697,12172,200
2026-08-05T12:09:03,1785949743.8,alerts,1785949672,25853,200
2026-08-05T12:09:13,1785949753.2,trips,1785949740,207733,200
2026-08-05T12:09:13,1785949753.5,vehicles,1785949740,12248,200
2026-08-05T12:09:13,1785949753.8,alerts,1785949732,25853,200
2026-08-05T12:09:23,1785949763.2,trips,1785949740,207733,200
2026-08-05T12:09:23,1785949763.5,vehicles,1785949740,12248,200
2026-08-05T12:09:23,1785949763.7,alerts,1785949732,25853,200
2026-08-05T12:09:33,1785949773.2,trips,1785949740,207733,200
2026-08-05T12:09:33,1785949773.5,vehicles,1785949740,12248,200
2026-08-05T12:09:33,1785949773.7,alerts,1785949732,25853,200
2026-08-05T12:09:43,1785949783.2,trips,1785949761,202426,200
2026-08-05T12:09:43,1785949783.5,vehicles,1785949761,11970,200
2026-08-05T12:09:43,1785949783.7,alerts,1785949732,25853,200
2026-08-05T12:09:53,1785949793.2,trips,1785949761,202426,200
2026-08-05T12:09:53,1785949793.5,vehicles,1785949761,11970,200
2026-08-05T12:09:53,1785949794.0,alerts,1785949732,25853,200
2026-08-05T12:10:03,1785949803.2,trips,1785949761,202426,200
2026-08-05T12:10:03,1785949803.7,vehicles,1785949761,11970,200
2026-08-05T12:10:03,1785949803.9,alerts,1785949732,25853,200
2026-08-05T12:10:13,1785949813.2,trips,1785949804,202026,200
2026-08-05T12:10:13,1785949813.6,vehicles,1785949804,11977,200
2026-08-05T12:10:13,1785949813.8,alerts,1785949793,25853,200
2026-08-05T12:10:23,1785949823.2,trips,1785949804,202026,200
2026-08-05T12:10:23,1785949823.5,vehicles,1785949804,11977,200
2026-08-05T12:10:23,1785949823.7,alerts,1785949793,25853,200
2026-08-05T12:10:33,1785949833.2,trips,1785949804,202026,200
2026-08-05T12:10:33,1785949833.5,vehicles,1785949804,11977,200
2026-08-05T12:10:33,1785949833.7,alerts,1785949793,25853,200
2026-08-05T12:10:43,1785949843.2,trips,1785949804,202026,200
2026-08-05T12:10:43,1785949843.5,vehicles,1785949804,11977,200
2026-08-05T12:10:43,1785949843.8,alerts,1785949793,25853,200
2026-08-05T12:10:53,1785949853.2,trips,1785949825,197418,200
2026-08-05T12:10:53,1785949853.6,vehicles,1785949825,11789,200
2026-08-05T12:10:53,1785949853.8,alerts,1785949793,25853,200
2026-08-05T12:11:03,1785949863.2,trips,1785949825,197418,200
2026-08-05T12:11:03,1785949863.6,vehicles,1785949825,11789,200
2026-08-05T12:11:03,1785949863.8,alerts,1785949793,25853,200
2026-08-05T12:11:13,1785949873.2,trips,1785949825,197418,200
2026-08-05T12:11:13,1785949873.5,vehicles,1785949825,11789,200
2026-08-05T12:11:13,1785949873.7,alerts,1785949793,25853,200
2026-08-05T12:11:23,1785949883.2,trips,1785949868,206020,200
2026-08-05T12:11:23,1785949883.5,vehicles,1785949868,12090,200
2026-08-05T12:11:23,1785949883.7,alerts,1785949853,25853,200
2026-08-05T12:11:33,1785949893.2,trips,1785949868,206020,200
2026-08-05T12:11:33,1785949893.6,vehicles,1785949868,12090,200
2026-08-05T12:11:33,1785949893.8,alerts,1785949853,25853,200
2026-08-05T12:11:43,1785949903.2,trips,1785949868,206020,200
2026-08-05T12:11:43,1785949903.5,vehicles,1785949868,12090,200
2026-08-05T12:11:43,1785949903.8,alerts,1785949853,25853,200
2026-08-05T12:11:53,1785949913.2,trips,1785949910,204085,200
2026-08-05T12:11:53,1785949913.5,vehicles,1785949910,11897,200
2026-08-05T12:11:53,1785949913.7,alerts,1785949853,25853,200
2026-08-05T12:12:03,1785949923.2,trips,1785949910,204085,200
2026-08-05T12:12:03,1785949923.6,vehicles,1785949910,11897,200
2026-08-05T12:12:03,1785949923.8,alerts,1785949853,25853,200
2026-08-05T12:12:13,1785949933.2,trips,1785949910,204085,200
2026-08-05T12:12:13,1785949933.6,vehicles,1785949910,11897,200
2026-08-05T12:12:13,1785949933.8,alerts,1785949853,25853,200
2026-08-05T12:12:23,1785949943.2,trips,1785949910,204085,200
2026-08-05T12:12:23,1785949943.5,vehicles,1785949910,11897,200
2026-08-05T12:12:23,1785949943.7,alerts,1785949913,25853,200
2026-08-05T12:12:33,1785949953.2,trips,1785949931,207173,200
2026-08-05T12:12:33,1785949953.6,vehicles,1785949931,12084,200
2026-08-05T12:12:33,1785949953.8,alerts,1785949913,25853,200
2026-08-05T12:12:43,1785949963.2,trips,1785949931,207173,200
2026-08-05T12:12:43,1785949963.5,vehicles,1785949931,12084,200
2026-08-05T12:12:43,1785949963.8,alerts,1785949913,25853,200
2026-08-05T12:12:53,1785949973.2,trips,1785949931,207173,200
2026-08-05T12:12:53,1785949973.5,vehicles,1785949931,12084,200
2026-08-05T12:12:53,1785949973.7,alerts,1785949913,25853,200
2026-08-05T12:13:03,1785949983.2,trips,1785949974,196806,200
2026-08-05T12:13:03,1785949983.6,vehicles,1785949974,11910,200
2026-08-05T12:13:03,1785949983.8,alerts,1785949974,25853,200
2026-08-05T12:13:13,1785949993.2,trips,1785949974,196806,200
2026-08-05T12:13:13,1785949993.6,vehicles,1785949974,11910,200
2026-08-05T12:13:13,1785949993.8,alerts,1785949974,25853,200
2026-08-05T12:13:23,1785950003.2,trips,1785949974,196806,200
2026-08-05T12:13:23,1785950003.5,vehicles,1785949974,11910,200
2026-08-05T12:13:23,1785950003.7,alerts,1785949974,25853,200
2026-08-05T12:13:33,1785950013.2,trips,1785949995,196886,200
2026-08-05T12:13:33,1785950013.5,vehicles,1785949995,11909,200
2026-08-05T12:13:33,1785950013.7,alerts,1785949974,25853,200
2026-08-05T12:13:43,1785950023.2,trips,1785949995,196886,200
2026-08-05T12:13:43,1785950023.5,vehicles,1785949995,11909,200
2026-08-05T12:13:43,1785950023.7,alerts,1785949974,25853,200
2026-08-05T12:13:53,1785950033.2,trips,1785949995,196886,200
2026-08-05T12:13:53,1785950033.5,vehicles,1785949995,11909,200
2026-08-05T12:13:53,1785950033.7,alerts,1785949974,25853,200
2026-08-05T12:14:03,1785950043.2,trips,1785950038,203309,200
2026-08-05T12:14:03,1785950043.6,vehicles,1785950038,12216,200
2026-08-05T12:14:03,1785950043.8,alerts,1785950034,25853,200
2026-08-05T12:14:13,1785950053.2,trips,1785950038,203309,200
2026-08-05T12:14:13,1785950053.7,vehicles,1785950038,12216,200
2026-08-05T12:14:13,1785950053.9,alerts,1785950034,25853,200
2026-08-05T12:14:23,1785950063.2,trips,1785950038,203309,200
2026-08-05T12:14:23,1785950063.5,vehicles,1785950038,12216,200
2026-08-05T12:14:23,1785950063.8,alerts,1785950034,25853,200
2026-08-05T12:14:33,1785950073.2,trips,1785950038,203309,200
2026-08-05T12:14:33,1785950073.6,vehicles,1785950038,12216,200
2026-08-05T12:14:33,1785950073.8,alerts,,,ERR:KeyError:'header'
2026-08-05T12:14:43,1785950083.2,trips,1785950059,204106,200
2026-08-05T12:14:43,1785950083.6,vehicles,1785950059,12322,200
2026-08-05T12:14:43,1785950083.8,alerts,1785950034,25853,200
2026-08-05T12:14:53,1785950093.2,trips,1785950059,204106,200
2026-08-05T12:14:53,1785950093.6,vehicles,1785950059,12322,200
2026-08-05T12:14:53,1785950093.8,alerts,1785950034,25853,200
2026-08-05T12:15:03,1785950103.2,trips,1785950059,204106,200
2026-08-05T12:15:03,1785950103.5,vehicles,1785950059,12322,200
2026-08-05T12:15:03,1785950103.7,alerts,1785950034,25853,200
2026-08-05T12:15:13,1785950113.2,trips,1785950101,204556,200
2026-08-05T12:15:13,1785950113.5,vehicles,1785950101,12206,200
2026-08-05T12:15:13,1785950113.8,alerts,1785950094,25853,200
2026-08-05T12:15:23,1785950123.2,trips,1785950101,204556,200
2026-08-05T12:15:23,1785950123.5,vehicles,1785950101,12206,200
2026-08-05T12:15:23,1785950123.8,alerts,1785950094,25853,200
2026-08-05T12:15:33,1785950133.2,trips,1785950101,204556,200
2026-08-05T12:15:33,1785950133.6,vehicles,1785950101,12206,200
2026-08-05T12:15:33,1785950133.8,alerts,1785950094,25853,200
2026-08-05T12:15:43,1785950143.2,trips,1785950122,205944,200
2026-08-05T12:15:43,1785950143.6,vehicles,1785950122,12198,200
2026-08-05T12:15:43,1785950143.8,alerts,1785950094,25853,200
2026-08-05T12:15:53,1785950153.2,trips,1785950122,205944,200
2026-08-05T12:15:53,1785950153.6,vehicles,1785950122,12198,200
2026-08-05T12:15:53,1785950153.8,alerts,1785950094,25853,200
2026-08-05T12:16:03,1785950163.2,trips,1785950122,205944,200
2026-08-05T12:16:03,1785950163.6,vehicles,1785950122,12198,200
2026-08-05T12:16:03,1785950163.8,alerts,1785950094,25853,200
